message_id,message_text,message_length,word_count,num_urls,num_digits,num_special_chars,spam_keyword_score,legit_keyword_score,sender_activity_score,sender_account_age_days,messages_sent_last_24h,timestamp,hour_of_day,day_of_week,spam_label
904631,Let's catch up tomorrow regarding the timeline. the updated proposal. Thanks.,77,11,0,0,0,0,0,27.1,375,7,2025-11-16 16:00:00,16,6,0
904632,Can you send the report by end of day? next Monday. Please confirm.,67,13,0,0,0,0,1,42.6,159,,2025-11-02 07:00:00,7,6,0
904633,Payment received successfully for your subscription. Friday evening. Thanks.,76,9,0,0,0,0,1,73,322,4,2025-11-30 10:00:00,10,6,0
904634,Your order has been shipped and will arrive by 10:30 AM. Please confirm.,72,13,0,4,0,0,1,61.5,532,6,2025-11-17 08:00:00,8,0,0
904635,Could you review the document and share feedback? next Monday. Appreciate it.,77,12,0,0,0,0,1,22.6,320,9,2025-12-13 01:00:00,1,5,0
904636,Thanks for your help on the project update. the updated proposal. Regards.,74,12,0,0,0,0,1,50.3,,3,2025-10-29 22:00:00,22,2,0
904637,Can you send the report by end of day? the updated proposal. Let me know.,73,15,0,0,0,0,1,84.6,92,3,2025-12-19 05:00:00,5,4,0
904638,Reminder: your appointment is confirmed for the quarterly review. Please confirm.,81,11,0,0,0,0,1,37.7,348,7,2025-11-17 16:00:00,16,0,0
904639,"Earn money from home instantly ₹50,000 now!",43,7,0,5,1,0,0,100,48,14,2025-12-13 07:00:00,7,5,1
904640,Your order has been shipped and will arrive by the quarterly review. Please confirm.,84,14,0,0,0,0,1,51.9,273,2,2025-12-06 23:00:00,23,5,0
904641,Can you send the report by end of day? 10:30 AM. Please confirm.,64,13,0,4,0,0,1,76,752,7,2025-11-14 21:00:00,21,4,0
904642,Get rich quick with this simple trick a brand new phone limited time! http://promo.example/9068,95,14,1,4,1,0,0,53.7,10,21,2025-11-09 05:00:00,5,6,1
904643,Your order has been shipped and will arrive by the updated proposal. Let me know.,81,15,0,0,0,0,1,27.3,167,6,2025-10-30 17:00:00,17,3,0
904644,Your order has been shipped and will arrive by 10:30 AM. Thanks.,64,12,0,4,0,0,1,11.5,402,2,2025-12-19 13:00:00,13,4,0
904645,Could you review the document and share feedback? Friday evening. Please confirm.,81,12,0,0,0,0,1,54.2,260,11,2025-11-06 17:00:00,17,3,0
904646,Earn money from home instantly free gift cards today only! http://promo.example/3184,84,11,1,4,1,1,0,40.8,55,24,2025-11-06 11:00:00,11,3,1
904647,Here are the notes from today's discussion. 10:30 AM. Thanks.,61,10,0,4,0,0,1,62.6,287,4,2025-11-05 09:00:00,9,2,0
904648,Exclusive deal just for you a brand new phone today only! http://bit.ly/1941,76,12,1,4,1,0,0,41.7,75,16,2025-12-16 09:00:00,9,1,1
904649,Thanks for your help on the project update. Friday evening. Let me know.,72,13,0,0,0,0,1,47.7,422,2,2025-12-22 00:00:00,0,0,0
904650,Reminder: your appointment is confirmed for next Monday. Thanks.,64,9,0,0,0,0,1,53.3,684,7,2025-11-01 15:00:00,15,5,0
904651,Here are the notes from today's discussion. 10:30 AM. Thanks.,61,10,0,4,0,0,1,49.7,311,7,2025-12-08 09:00:00,9,0,0
904652,Earn money from home instantly free gift cards limited time!,60,10,0,0,1,1,0,60.1,34,13,2025-10-30 11:00:00,11,3,1
904653,Please find the attached invoice for the updated proposal. Let me know.,71,12,0,0,0,0,1,81.4,293,5,2025-11-19 21:00:00,21,2,0
904654,Thanks for your help on the project update. the updated proposal. Appreciate it.,80,13,0,0,0,0,1,54.5,,5,2025-12-03 07:00:00,7,2,0
904655,"Hi, can we reschedule our meeting to the quarterly review. Appreciate it.",73,12,0,0,0,0,2,56.5,172,8,2025-12-04 20:00:00,20,3,0
904656,Limited offer! Get instant cashback ASAP! http://promo.example/3410,67,7,1,4,2,2,0,70.2,68,23,2025-10-27 03:00:00,3,0,1
904657,Click here to verify your account exclusive bonus limited time! http://promo.example/7251,89,11,1,4,1,3,0,49.3,43,21,2025-11-05 23:00:00,23,2,1
904658,Your order has been shipped and will arrive by the updated proposal. Appreciate it.,83,14,0,0,0,0,1,27.5,458,6,2025-12-02 09:00:00,9,1,0
904659,"Hi, can we reschedule our meeting to the updated proposal. Let me know.",71,13,0,0,0,0,2,73.8,346,6,2025-12-03 07:00:00,7,2,0
904660,Thanks for your help on the project update. Friday evening. Please confirm.,75,12,0,0,0,0,1,60.9,466,8,2025-11-18 10:00:00,10,1,0
904661,Payment received successfully for your subscription. the quarterly review. Regards. https://company.portal/docs/2370,116,11,1,4,0,0,1,20.5,325,5,2025-11-25 08:00:00,8,1,0
904662,Can you send the report by end of day? Friday evening. Let me know.,67,14,0,0,0,0,1,68.2,,8,2025-11-24 12:00:00,12,0,0
904663,Please find the attached invoice for Friday evening. Thanks.,60,9,0,0,0,0,1,58.6,312,1,2025-11-23 03:00:00,3,6,0
904664,Thanks for your help on the project update. next Monday. Appreciate it.,71,12,0,0,0,0,1,45.1,292,7,2025-12-10 20:00:00,20,2,0
904665,Could you review the document and share feedback? 10:30 AM. Thanks.,67,11,0,4,0,0,1,5,,7,2025-10-30 22:00:00,22,3,0
904666,Your order has been shipped and will arrive by 10:30 AM. Thanks.,64,12,0,4,0,0,1,53.1,122,11,2025-11-29 02:00:00,2,5,0
904667,Earn money from home instantly instant cashback now! http://bit.ly/8931,71,9,1,4,1,1,0,66.3,52,21,2025-11-26 14:00:00,14,2,1
904668,Can you send the report by end of day? next Monday. Let me know.,64,14,0,0,0,0,1,15.4,484,2,2025-11-13 15:00:00,15,3,0
904669,Click here to verify your account instant cashback now!,55,9,0,0,1,3,0,41.2,133,21,2025-12-03 04:00:00,4,2,1
904670,Can you send the report by end of day? the quarterly review. Please confirm.,76,14,0,0,0,0,1,74.9,298,4,2025-11-05 20:00:00,20,2,0
904671,Reminder: your appointment is confirmed for next Monday. Let me know. https://company.portal/docs/9706,102,12,1,4,0,0,1,26.5,91,7,2025-12-02 00:00:00,0,1,0
904672,Reminder: your appointment is confirmed for next Monday. Thanks.,64,9,0,0,0,0,1,78.9,295,4,2025-11-14 16:00:00,16,4,0
904673,Thanks for your help on the project update. Friday evening. Thanks.,67,11,0,0,0,0,1,39.6,258,11,2025-11-17 04:00:00,4,0,0
904674,Thanks for your help on the project update. 10:30 AM. Please confirm.,69,12,0,4,0,0,1,,272,11,2025-11-14 12:00:00,12,4,0
904675,Reminder: your appointment is confirmed for 10:30 AM. Thanks.,61,9,0,4,0,0,1,62.9,182,4,2025-11-05 21:00:00,21,2,0
904676,Exclusive deal just for you exclusive bonus before it expires! https://tinyurl.com/7626,87,11,1,4,1,1,0,60.1,108,10,2025-11-18 04:00:00,4,1,1
904677,"You are eligible for a refund of ₹50,000 before it expires!",59,11,0,5,1,0,0,62.8,41,14,2025-12-01 04:00:00,4,0,1
904678,Can you send the report by end of day? 10:30 AM. Let me know.,61,14,0,4,0,0,1,47,267,8,2025-11-28 07:00:00,7,4,0
904679,Payment received successfully for your subscription. Friday evening. Thanks.,76,9,0,0,0,0,1,56.2,446,4,2025-11-12 12:00:00,12,2,0
904680,"Hi, can we reschedule our meeting to 10:30 AM. Let me know.",59,12,0,4,0,0,2,89.5,287,3,2025-11-17 00:00:00,0,0,0
904681,Reminder: your appointment is confirmed for Friday evening. Thanks.,67,9,0,0,0,0,1,32.1,994,8,2025-12-04 02:00:00,2,3,0
904682,"Hi, can we reschedule our meeting to next Monday. Thanks.",57,10,0,0,0,0,2,38.7,348,7,2025-11-23 01:00:00,1,6,0
904683,Can you send the report by end of day? the updated proposal. Please confirm.,76,14,0,0,0,0,1,37.8,164,5,2025-11-04 10:00:00,10,1,0
904684,"Hi, can we reschedule our meeting to next Monday. Regards.",58,10,0,0,0,0,2,42.1,575,6,2025-12-18 23:00:00,23,3,0
904685,Could you review the document and share feedback? the quarterly review. Appreciate it.,86,13,0,0,0,0,1,26.5,96,,2025-11-02 03:00:00,3,6,0
904686,Could you review the document and share feedback? the updated proposal. Please confirm.,87,13,0,0,0,0,1,64.7,416,7,2025-12-04 16:00:00,16,3,0
904687,Please find the attached invoice for the quarterly review. Appreciate it.,73,11,0,0,0,0,1,69.2,286,5,2025-12-10 07:00:00,7,2,0
904688,Your order has been shipped and will arrive by 10:30 AM. Thanks.,64,12,0,4,0,0,1,48,596,4,2025-12-12 21:00:00,21,4,0
904689,You've been selected for a cash prize of exclusive bonus ASAP! http://promo.example/3119,88,12,1,4,1,3,0,44.5,39,21,2025-11-29 16:00:00,16,5,1
904690,Let's catch up tomorrow regarding the timeline. 10:30 AM. Please confirm.,73,11,0,4,0,0,0,61.2,188,5,2025-12-16 01:00:00,1,1,0
904691,Could you review the document and share feedback? the updated proposal. Let me know.,84,14,0,0,0,0,1,84.4,154,4,2025-11-17 09:00:00,9,0,0
904692,Thanks for your help on the project update. 10:30 AM. Appreciate it.,68,12,0,4,0,0,1,77.4,562,5,2025-11-23 09:00:00,9,6,0
904693,Let's catch up tomorrow regarding the timeline. the quarterly review. Appreciate it.,84,12,0,0,0,0,0,85.1,208,10,2025-11-29 04:00:00,4,5,0
904694,"Hi, can we reschedule our meeting to the quarterly review. Appreciate it.",73,12,0,0,0,0,2,78.7,552,4,2025-11-16 01:00:00,1,6,0
904695,Could you review the document and share feedback? 10:30 AM. Thanks. https://company.portal/docs/3617,100,12,1,8,0,0,1,69.1,601,4,2025-11-15 09:00:00,9,5,0
904696,Could you review the document and share feedback? the quarterly review. Please confirm.,87,13,0,0,0,0,1,39.6,444,9,2025-11-30 21:00:00,21,6,0
904697,Thanks for your help on the project update. 10:30 AM. Please confirm.,69,12,0,4,0,0,1,67.7,166,10,2025-12-01 13:00:00,13,0,0
904698,Reminder: your appointment is confirmed for 10:30 AM. Regards.,62,9,0,4,0,0,1,83.1,262,3,2025-11-11 19:00:00,19,1,0
904699,Please find the attached invoice for 10:30 AM. Thanks.,54,9,0,4,0,0,1,68.2,289,,2025-12-22 23:00:00,23,0,0
904700,Click here to verify your account a brand new phone before it expires!,70,13,0,0,1,2,0,40.6,179,11,2025-11-09 06:00:00,6,6,1
904701,Reminder: your appointment is confirmed for next Monday. Thanks.,64,9,0,0,0,0,1,91.9,168,8,2025-10-31 19:00:00,19,4,0
904702,Payment received successfully for your subscription. Friday evening. Let me know.,81,11,0,0,0,0,1,65,404,4,2025-11-12 12:00:00,12,2,0
904703,"Click here to verify your account ₹50,000 today only! https://tinyurl.com/1874",78,10,1,9,1,2,0,68.5,29,15,2025-12-21 19:00:00,19,6,1
904704,Can you send the report by end of day? 10:30 AM. Please confirm.,64,13,0,4,0,0,1,62.5,191,10,2025-12-20 14:00:00,14,5,0
904705,Please find the attached invoice for the quarterly review. Let me know.,71,12,0,0,0,0,1,51.6,136,8,2025-12-08 17:00:00,17,0,0
904706,You are eligible for a refund of exclusive bonus before it expires!,67,12,0,0,1,1,0,,18,18,2025-11-25 04:00:00,4,1,1
904707,Thanks for your help on the project update. next Monday. Appreciate it.,71,12,0,0,0,0,1,71.1,195,3,2025-11-23 06:00:00,6,6,0
904708,Here are the notes from today's discussion. Friday evening. Regards.,68,10,0,0,0,0,1,54,130,6,2025-12-02 07:00:00,7,1,0
904709,Reminder: your appointment is confirmed for the quarterly review. Appreciate it.,80,11,0,0,0,0,1,58.4,118,6,2025-12-20 22:00:00,22,5,0
904710,Reminder: your appointment is confirmed for 10:30 AM. Let me know.,66,11,0,4,0,0,1,38.1,279,6,2025-11-22 02:00:00,2,5,0
904711,Let's catch up tomorrow regarding the timeline. the updated proposal. Let me know.,82,13,0,0,0,0,0,87.3,93,8,2025-12-02 09:00:00,9,1,0
904712,Thanks for your help on the project update. the quarterly review. Appreciate it. https://company.portal/docs/9958,113,14,1,4,0,0,1,24.4,366,,2025-11-06 07:00:00,7,3,0
904713,Reminder: your appointment is confirmed for Friday evening. Thanks.,67,9,0,0,0,0,1,,285,6,2025-12-11 17:00:00,17,3,0
904714,"Hi, can we reschedule our meeting to 10:30 AM. Appreciate it.",61,11,0,4,0,0,2,47.9,305,7,2025-12-18 22:00:00,22,3,0
904715,Your order has been shipped and will arrive by Friday evening. Please confirm.,78,13,0,0,0,0,1,47.8,374,4,2025-12-13 03:00:00,3,5,0
904716,Thanks for your help on the project update. the quarterly review. Please confirm.,81,13,0,0,0,0,1,48.7,213,9,2025-11-11 13:00:00,13,1,0
904717,Please find the attached invoice for Friday evening. Thanks.,60,9,0,0,0,0,1,66.8,350,8,2025-11-02 21:00:00,21,6,0
904718,Please find the attached invoice for the quarterly review. Thanks.,66,10,0,0,0,0,1,55,706,6,2025-11-25 20:00:00,20,1,0
904719,Could you review the document and share feedback? the quarterly review. Let me know.,84,14,0,0,0,0,1,68,362,4,2025-10-28 15:00:00,15,1,0
904720,Reminder: your appointment is confirmed for 10:30 AM. Thanks.,61,9,0,4,0,0,1,48.9,353,7,2025-11-02 14:00:00,14,6,0
904721,Can you send the report by end of day? next Monday. Appreciate it.,66,13,0,0,0,0,1,70.6,306,8,2025-11-15 14:00:00,14,5,0
904722,Get rich quick with this simple trick a brand new phone now! http://promo.example/6642,86,13,1,4,1,0,0,74.1,15,21,2025-12-08 15:00:00,15,0,1
904723,"Hi, can we reschedule our meeting to the updated proposal. Let me know.",71,13,0,0,0,0,2,50,294,8,2025-11-11 00:00:00,0,1,0
904724,Reminder: your appointment is confirmed for Friday evening. Thanks.,67,9,0,0,0,0,1,86.7,455,6,2025-12-12 03:00:00,3,4,0
904725,Can you send the report by end of day? the quarterly review. Appreciate it.,75,14,0,0,0,0,1,63.4,595,9,2025-12-08 18:00:00,18,0,0
904726,Thanks for your help on the project update. Friday evening. Regards. https://company.portal/docs/6730,101,12,1,4,0,0,1,27,389,3,2025-12-07 19:00:00,19,6,0
904727,"Hi, can we reschedule our meeting to Friday evening. Appreciate it.",67,11,0,0,0,0,2,56.5,571,3,2025-12-03 10:00:00,10,2,0
904728,"Hi, can we reschedule our meeting to the quarterly review. Please confirm.",74,12,0,0,0,0,2,75.8,618,9,2025-12-22 10:00:00,10,0,0
904729,"Limited offer! Get ₹50,000 ASAP! http://bit.ly/3843",51,6,1,9,2,1,0,50.4,70,13,2025-12-03 00:00:00,0,2,1
904730,Reminder: your appointment is confirmed for next Monday. Regards.,65,9,0,0,0,0,1,78.5,283,2,2025-11-22 12:00:00,12,5,0
904731,Let's catch up tomorrow regarding the timeline. next Monday. Thanks.,68,10,0,0,0,0,0,55.7,158,4,2025-10-31 13:00:00,13,4,0
904732,"You've been selected for a cash prize of ₹50,000 limited time! http://promo.example/3192",88,12,1,9,1,2,0,65.1,83,14,2025-11-08 21:00:00,21,5,1
904733,"Hi, can we reschedule our meeting to the quarterly review. Thanks.",66,11,0,0,0,0,2,40.9,177,8,2025-12-13 03:00:00,3,5,0
904734,Could you review the document and share feedback? next Monday. Let me know.,75,13,0,0,0,0,1,55.9,283,4,2025-10-25 19:00:00,19,5,0
904735,Let's catch up tomorrow regarding the timeline. the updated proposal. Let me know.,82,13,0,0,0,0,0,27.5,343,7,2025-10-26 03:00:00,3,6,0
904736,Exclusive deal just for you a brand new phone before it expires! http://bit.ly/5112,83,13,1,4,1,0,0,38.7,142,15,2025-12-04 15:00:00,15,3,1
904737,Can you send the report by end of day? 10:30 AM. Regards.,57,12,0,4,0,0,1,61.1,516,7,2025-12-01 09:00:00,9,0,0
904738,"Hi, can we reschedule our meeting to the updated proposal. Appreciate it.",73,12,0,0,0,0,2,51.9,273,6,2025-10-25 05:00:00,5,5,0
904739,Can you send the report by end of day? next Monday. Appreciate it.,66,13,0,0,0,0,1,58.4,141,12,2025-12-06 00:00:00,0,5,0
904740,Please find the attached invoice for the quarterly review. Let me know.,71,12,0,0,0,0,1,45.5,73,3,2025-11-05 12:00:00,12,2,0
904741,Could you review the document and share feedback? Friday evening. Appreciate it.,80,12,0,0,0,0,1,51.9,474,4,2025-12-10 02:00:00,2,2,0
904742,Thanks for your help on the project update. next Monday. Thanks.,64,11,0,0,0,0,1,55.4,530,6,2025-12-01 11:00:00,11,0,0
904743,"Hi, can we reschedule our meeting to the quarterly review. Regards.",67,11,0,0,0,0,2,74.4,160,6,2025-11-11 02:00:00,2,1,0
904744,Please find the attached invoice for next Monday. Regards.,58,9,0,0,0,0,1,69.3,150,,2025-12-02 19:00:00,19,1,0
904745,Your order has been shipped and will arrive by 10:30 AM. Let me know.,69,14,0,4,0,0,1,65.4,351,7,2025-11-25 16:00:00,16,1,0
904746,Thanks for your help on the project update. 10:30 AM. Please confirm.,69,12,0,4,0,0,1,55.2,278,,2025-12-22 20:00:00,20,0,0
904747,"Hi, can we reschedule our meeting to 10:30 AM. Let me know.",59,12,0,4,0,0,2,41,106,2,2025-11-02 08:00:00,8,6,0
904748,Congratulations! You have won exclusive bonus now! http://promo.example/6614,76,8,1,4,2,1,0,34.1,56,14,2025-12-12 09:00:00,9,4,1
904749,Reminder: your appointment is confirmed for 10:30 AM. Let me know.,66,11,0,4,0,0,1,61.8,182,7,2025-12-06 02:00:00,2,5,0
904750,Can you send the report by end of day? 10:30 AM. Let me know.,61,14,0,4,0,0,1,58.4,203,8,2025-11-12 08:00:00,8,2,0
904751,Get rich quick with this simple trick a brand new phone limited time! http://promo.example/1346,95,14,1,4,1,0,0,50.7,,,2025-11-04 15:00:00,15,1,1
904752,Can you send the report by end of day? 10:30 AM. Thanks.,56,12,0,4,0,0,1,33,719,8,2025-12-10 02:00:00,2,2,0
904753,Let's catch up tomorrow regarding the timeline. next Monday. Let me know.,73,12,0,0,0,0,0,29.3,306,4,2025-10-26 09:00:00,9,6,0
904754,Can you send the report by end of day? 10:30 AM. Appreciate it.,63,13,0,4,0,0,1,34.9,494,3,2025-11-13 18:00:00,18,3,0
904755,Here are the notes from today's discussion. Friday evening. Let me know.,72,12,0,0,0,0,1,62.4,573,7,2025-10-29 22:00:00,22,2,0
904756,Payment received successfully for your subscription. the updated proposal. Appreciate it.,89,11,0,0,0,0,1,,,5,2025-12-04 17:00:00,17,3,0
904757,Payment received successfully for your subscription. next Monday. Let me know.,78,11,0,0,0,0,1,52.2,84,3,2025-11-11 22:00:00,22,1,0
904758,"Hi, can we reschedule our meeting to the updated proposal. Appreciate it.",73,12,0,0,0,0,2,85.2,465,3,2025-11-04 02:00:00,2,1,0
904759,Reminder: your appointment is confirmed for 10:30 AM. Please confirm.,69,10,0,4,0,0,1,62.3,322,4,2025-12-15 13:00:00,13,0,0
904760,You've been selected for a cash prize of free gift cards ASAP! http://promo.example/8283,88,13,1,4,1,3,0,59.6,41,15,2025-11-28 13:00:00,13,4,1
904761,Congratulations! You have won a brand new phone before it expires! https://tinyurl.com/9038,91,12,1,4,2,0,0,43,119,20,2025-12-19 07:00:00,7,4,1
904762,Please find the attached invoice for 10:30 AM. Thanks.,54,9,0,4,0,0,1,71.5,418,6,2025-12-16 07:00:00,7,1,0
904763,Please find the attached invoice for the quarterly review. Please confirm.,74,11,0,0,0,0,1,51,225,7,2025-11-28 08:00:00,8,4,0
904764,Here are the notes from today's discussion. 10:30 AM. Please confirm.,69,11,0,4,0,0,1,51.8,357,5,2025-10-31 05:00:00,5,4,0
904765,Please find the attached invoice for the updated proposal. Let me know.,71,12,0,0,0,0,1,78.5,318,8,2025-12-18 21:00:00,21,3,0
904766,Here are the notes from today's discussion. the quarterly review. Regards.,74,11,0,0,0,0,1,68.5,180,10,2025-10-30 21:00:00,21,3,0
904767,URGENT: Claim your reward now exclusive bonus before it expires! http://bit.ly/9674,83,11,1,4,1,3,0,53.3,73,24,2025-10-25 02:00:00,2,5,1
